ARDEL	ARCO	ARCUSN	ARNAME	ARADR1	ARADR2	ARADR3	ARADR4	ARZIP5	ARZIP9	ARZP14	ARTOTD	ARCURD	AR0110	AR1120	AR2130	AROV30	ARPYMT	ARPDAT	ARPREP	ARMTDS	ARYTDS	ARSTMT	ARFINA	ARPBAL	ARFINC	ARMCPD	ARYCPD	ARCLMT	ARAREA	ARTELE	ARSLSN	ARTERM	ARSTAX	ARLSTN	ARGRUP	ARMILS	ARHIBL	ARHIDT	ARINTR	ARSTAT	AREFT	ARGCO	ARGCUS	ARPDA8	ARHID8	ARCUCL	AREDI	ARCLPB	ARWIRE	ARFEIN	ARPMCL	ARPRMV	ARF001
A	10	3987	STONER                        	1070 ROBERT FULTON HIGHWAY    	QUARRYSVILLE, PA 17566        	                              	                              	17566	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	2376.11	80924	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	15000	717	7867355	59	3	    	STONER    	  	0	0.00	0	0	PA	N	10	3987	20240809	0	I	 	 	 	0	   	 	                                         
A	10	3988	STRONG FOUNDRY PRODUCTS       	66 ORCHARD PLACE              	BATTLECREEK, MI 49017         	                              	                              	49017	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	616	9621193	29	14	    	STRONG    	CD	0	0.00	0	0	MI	N	10	3988	20000000	0	I	 	 	 	0	   	 	                                         
A	10	3989	STRINGER TRUCKING             	P.O. BOX 302                  	SMETHPORT, PA 16749           	                              	                              	16749	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	-2.97	41300	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	814	8879246	18	9	    	STRINGER  	CD	0	0.00	0	0	PA	N	10	3989	20000413	0	I	 	 	 	0	   	 	                                         
A	10	3990	HOUGHTON INTERNATIONAL        	ATTN: TOM WHITELEY            	MADISON & VAN BUREN AVES.     	P.O. BOX 930                  	VALLEY FORGE, PA  19482       	19482	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	17300.14	72209	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	630	3938545	26	3	    	STUART    	CD	0	0.00	0	0	IL	N	10	1330	20090722	0	I	 	 	 	0	   	 	                                         
A	10	3991	STEWART LUBRICATING SYSTEMS   	144 CITATION COURT            	BIRMINGHAM, AL  35209         	                              	                              	35209	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	-931.32	102811	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	200000	205	9454991	7	3	    	STEWART LU	D 	0	0.00	0	0	AL	N	10	3991	20111028	0	I	 	 	 	0	   	 	                                         
A	10	3992	STONEY CREEK TECHNOLOGIES     	3300 W. 4TH STREET            	TRAINER, PA  19061            	                              	                              	19061	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	9174.00	13105	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	610	4943561	26	3	    	STONEY CRE	CD	0	0.00	0	0	PA	N	10	3992	20050131	0	I	 	 	 	0	   	 	                                         
A	10	3995	PETROCHOICE                   	ATTN: ACCOUNTS PAYABLE        	1300 VIRGINIA DRIVE, STE 405  	FORT WASHINGTON PA  19034     	                              	19034	    	00000	108356.15	96525.65	11830.50	0.00	0.00	0.00	36711.55	112924	0.00	36741.46	205135.38	Y	0.00	71614.69	N	0.00	125396.80	500000	267	7052032	59	3	    	PETRO     	CD	0	108356.15	241202	0	PA	N	10	3995	20241129	20241202	I	 	 	 	261558803	   	 	                                         
A	10	3997	SUBURBAN HEATING OIL PARTNERS 	P.O. BOX 206                  	WHIPPANY, NJ  07981           	                              	                              	07981	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	3961.45	21513	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	100000	973	5039263	18	1	    	SUBURBAN H	CD	0	0.00	0	0	NJ	N	10	3997	20130215	0	F	 	 	 	200419460	   	 	                                         
A	10	4000	SUIT-KOTE CORPORATION         	1911 LORINGS CROSSING ROAD    	CORTLAND, NY  13045-9775      	                              	                              	13045	9775	00000	0.00	0.00	0.00	0.00	0.00	0.00	21931.40	101624	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	43824.12	300000	607	7531100	57	12	    	SUIT-KOTE 	CD	0	43824.12	241001	0	NY	N	10	4000	20241016	20241001	U	 	N	 	0	   	 	                                         
A	10	4002	KLUBER LUBRICATION NA LP      	P.O. BOX 131359               	TYLER, TX  75713              	                              	                              	75713	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	3718.00	82324	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	75000	903	5348021	59	12	    	KLUBER    	CD	0	0.00	0	0	TX	N	10	4002	20240823	0	U	 	 	 	0	   	 	                                         
A	10	4005	QUAKER HOUGHTON PA, INC       	ONE QUAKER PARK               	901 E HECTOR STREET           	CONSHOHOCKEN, PA 19428        	PREVOIUS SUMMIT               	19428	    	00000	171547.20	171547.20	0.00	0.00	0.00	0.00	36806.78	120524	0.00	32538.01	433429.33	Y	0.00	212617.10	N	73607.91	449842.29	500000	585	3444301	54	12	    	QUAKER SUM	CD	0	260540.40	241113	0	PA	N	10	4005	20241205	20241113	U	 	Y	 	230712270	   	 	                                         
A	10	4010	SUN COMPANY INC. (R&M)        	ACCOUNTS PAYABLE              	10 PENN CENTER                	1801 MARKET STREET            	PHILADELPHIA, PA 19103-1699   	19103	1699	00000	0.00	0.00	0.00	0.00	0.00	0.00	775.92	11199	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	918	5946290	9	3	    	SUN COMPAN	  	0	0.00	0	0	PA	N	10	4010	19990111	0	I	 	 	 	0	   	 	                                         
A	10	4011	SUN COMPANY                   	6200 NORTH 16TH STREET        	OMAHA, NE 68110               	                              	                              	68110	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	0	0	11	3	    	SUN COMPAN	  	0	0.00	0	0	NE	N	10	4010	20000000	0	I	 	 	 	0	   	 	                                         
A	10	4013	SUN OIL COMPANY               	ATTN:  FINANCING DEPT.        	P.O. BOX 426                  	MARCUS HOOK, PA 19061         	                              	19061	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	-490.60	93002	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	0	0	9	14	    	SUN COMPAN	  	0	0.00	0	0	PA	N	10	4010	20020930	0	I	 	 	 	0	   	 	                                         
A	10	4014	SUN COMPANY                   	440 E. SWEDESFORD ROAD        	SUITE 3040                    	WAYNE, PA  19087              	   ATTN:  DENNIS              	19087	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	-15.52	21299	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	610	2635721	9	14	    	SUN COMPAN	  	0	0.00	0	0	PA	N	10	4010	19990212	0	I	 	 	 	0	   	 	                                         
A	10	4015	SUN OIL COMPANY               	ATTN: JIM STEWART             	P.O. BOX 2000                 	BRADFORD, PA  16701           	                              	16701	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	111.35	102698	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	814	3681316	9	14	    	SUN OIL CO	  	0	0.00	0	0	PA	N	10	4010	19981026	0	I	 	 	 	0	   	 	                                         
A	10	4020	SUN OIL COMPANY INC           	ATTN:  HOLLY MATTOS           	P.O. BOX 426                  	MARCUS HOOK, PA  19061        	                              	19061	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	2860.00	102998	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	610	8593359	9	14	    	SUN COMPAN	  	0	0.00	0	0	PA	N	10	4010	19981029	0	I	 	 	 	0	   	 	                                         
A	10	4025	SUNNYSIDE CORPORATION         	225 CARPENTER AVENUE          	WHEELING, IL  60090-6095      	                              	                              	60090	6095	00000	0.00	0.00	0.00	0.00	0.00	0.00	62621.00	62724	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	100000	847	5415700	37	3	    	SUNNYSIDE 	CD	0	0.00	0	0	IL	N	10	4025	20240627	0	I	 	 	 	0	   	 	                                         
A	10	4040	SUN COMPANY                   	ACCOUNTS PAYABLE              	P.O. BOX 340                  	TULSA, OK  74101              	                              	74101	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	1790.88	81400	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	918	5946290	9	14	    	SUN COMPAN	  	0	0.00	0	0	OK	N	10	4010	20000814	0	I	 	 	 	0	   	 	                                         
A	10	4043	SUPER-FLITE OIL CO.           	100 EAST JOHNSON STREET       	SAGINAW MI  48604             	                              	                              	48604	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	25000	989	7528003	14	1	    	SUPER     	CD	0	0.00	0	0	MI	Y	10	4043	0	0	I	 	 	 	381710973	   	 	                                         
A	10	4045	SUPERIOR GRAPHITE CO.         	10 S. RIVERSIDE PLAZA,STE.1470	CHICAGO, IL  60606            	                              	                              	60606	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	3624.19	111816	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	312	5592999	29	12	    	SUPERIOR  	CD	0	0.00	0	0	IL	N	10	4045	20161118	0	I	 	 	 	0	   	 	                                         
A	10	4050	SUPERIOR LUBRICANTS INC.      	32 WARD STREET                	N. TONAWANDA, NY 14120        	                              	                              	14120	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	2200.64	12716	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	716	6936050	5	3	    	SUPERIOR  	  	0	0.00	0	0	NY	N	10	4050	20160127	0	I	 	 	 	0	   	 	                                         
A	10	4052	SUPERIOR PLUS ENERGY SERVICES,	 INC.                         	112 BROAD STREET              	MONTOURSVILLE, PA  17754      	                              	17754	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	3754.92	70218	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	25000	570	3688611	18	1	    	SUPERIOR  	D 	0	0.00	0	0	PA	Y	10	4052	20180702	0	F	 	 	 	160736353	   	 	                                         
A	10	4053	SUTER INTERNATIONAL           	10878 WESTHEIMER #120         	HOUSTON, TX  77042            	                              	                              	77042	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	1017.64	80309	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	5000	713	7890473	18	3	    	SUTER     	CD	0	0.00	0	0	TX	N	10	4053	20090803	0	I	 	 	 	0	   	 	                                         
A	10	4054	SVES OILFIELD SUPPLY CO.,LTD. 	RM 1005#,HAI HUI BLOCK,SEASIDE	GARDEN, XING HUA RD SHE KOU   	NAN SHAN DIST,SHEN ZHEN CITY  	GUANG DONG PRVN, CHINA 518067 	     	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	-497.67	92812	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	0	0	18	9	    	SVES      	CD	0	0.00	0	0	XX	N	10	4054	20120928	0	I	 	 	 	0	   	 	                                         
A	10	4055	SVS ENTERPRISES               	P. O. BOX 309                 	NEW LONDON, NC  28127         	                              	***DISCONTINUED DISTRIBUTOR***	28127	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	2272.98	40510	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	704	9820155	36	3	    	SVS ENTERP	D 	0	0.00	0	0	NC	Y	10	4055	20100405	0	B	 	 	 	0	   	 	                                         
A	10	4060	SWEENEY SERVICES              	P.O. BOX 414                  	NEW CONCORD, OH  43762        	                              	                              	43762	0000	00000	29883.10	0.00	29883.10	0.00	0.00	0.00	29604.36	110624	0.00	0.00	59487.46	Y	0.00	29883.10	N	0.00	59074.78	70000	614	8264932	27	12	    	SWEENEY   	  	0	59487.46	241105	0	OH	N	10	4060	20241106	20241105	I	 	 	 	0	   	 	                                         
A	10	4063	SWESCO, INC.                  	P.O. BOX 150278               	LONGVIEW, TX  75615           	                              	                              	75615	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	903	2971592	7	12	    	SWESCO    	CD	0	0.00	0	0	TX	N	10	4063	20000000	0	U	 	 	 	0	   	 	                                         
A	10	4064	SWB ENTERPRISE LLC            	4590 28TH STREET              	BYRON CENTER, MI  49315       	                              	                              	49315	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	14957.45	90310	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	15000	616	8961550	7	12	    	SWB ENTERP	D 	0	0.00	0	0	MI	N	10	4064	20100903	0	B	 	 	 	0	   	 	                                         
A	10	4065	THE SWT GROUP                 	1591 KILDARE ROAD             	WINDSOR, ONTARIO  N8W 2W2     	CANADA                        	                              	00000	0000	00000	25386.21	25386.21	0.00	0.00	0.00	0.00	27077.95	112924	0.00	0.00	131049.19	Y	0.00	25386.21	N	0.00	185151.17	400000	519	9670020	57	3	    	SWT       	D 	0	103967.87	241118	0	XX	N	10	4065	20241129	20241118	I	 	 	 	0	   	 	                                         
A	10	4080	SYNDET PRODUCTS COMPANY       	201 BOSTON TURNPIKE           	BOLTON, CT 06043              	                              	                              	06043	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	8410.23	62397	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	860	6460111	26	14	    	SYNDET PRO	  	0	0.00	0	0	CT	N	10	4080	19970623	0	I	 	 	 	0	   	 	                                         
A	10	4082	SYNTHEX ORGANICS              	PO BOX 98                     	DUNCANSVILLE, PA.  16635      	                              	                              	16635	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	3346.20	31122	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	15000	814	9418375	27	9	    	SYNTHEX   	  	0	0.00	0	0	PA	N	10	4082	20220311	0	I	 	 	 	0	   	 	                                         
A	10	4085	T.I.S.S.                      	P.O. BOX 800007               	HOUSTON, TX  77280-0007       	                              	                              	77280	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	608.00	93001	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	713	8960639	18	14	    	TISS      	CD	0	0.00	0	0	TX	N	10	4085	20010930	0	I	 	 	 	0	   	 	                                         
A	10	4090	TA OPERATING LLC              	DBA TRAVEL CENTERS OF AMERICA 	ATTN: ACCOUNTS PAYABLE        	P.O. BOX 451100               	WESTLAKE, OH  44145           	44145	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	23297.65	50124	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	1000000	440	8084437	18	1	    	TA OPERATI	CD	0	0.00	0	0	OH	Y	10	4090	20240501	0	F	 	 	 	341747077	   	 	                                         
A	10	4093	TALCOR PTY LTD                	19 BRONZE STREET              	SUMNER PARK 4074              	QUEENSLAND, AUSTRALIA         	                              	     	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	21522.12	122012	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	173	3767799	4	9	    	TALCOR    	CD	0	0.00	0	0	XX	N	10	4093	20121220	0	I	 	 	N	0	   	 	                                         
A	10	4095	TXD TRANSPORT, L.P.           	6451 CAMP BOWIE BLVD.         	FORT WORTH, TX  76116         	                              	                              	76116	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	15420.33	30411	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	214	7558000	27	9	    	TXD TRANSP	CD	0	0.00	0	0	TX	N	10	4095	20110304	0	I	 	 	 	0	   	 	                                         
A	10	4100	TPCO ENTERPRISES, INC.        	10700 RICHMOND AVE.           	STE. 302                      	HOUSTON, TX  77042            	                              	77042	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	420.24	32315	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	75000	713	2662699	18	3	    	TPCO      	  	0	0.00	0	0	TX	N	10	4100	20150323	0	I	 	 	 	0	   	 	                                         
A	10	4102	TANDA SUPPLY LP               	10830 ALCOTT                  	HOUSTON, TX  77043            	                              	                              	77043	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	-598.00	102816	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	713	7155828	47	9	    	TANDA     	CD	0	0.00	0	0	TX	N	10	4102	20161028	0	I	 	 	 	0	   	 	                                         
A	10	4105	TANNIN CORP.                  	P.O. BOX 606                  	PEABODY, MA  01960            	                              	                              	01960	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	946.09	30220	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	978	5324010	27	9	    	TANNIN COR	CD	0	0.00	0	0	MA	N	10	4105	20200302	0	I	 	 	 	0	   	 	                                         
A	10	4110	TASMAN OIL TOOL PTY, LTD.     	P.O. BOX 1085                 	MORLEY WA 6943                	AUSTRALIA                     	                              	     	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	12387.00	61914	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	0	0	18	3	    	TASMAN OIL	  	0	0.00	0	0	XX	N	10	4110	20140619	0	I	 	 	 	0	   	 	                                         
A	10	4115	TAYLOR OIL CO., INC.          	941 W. ISABELLA ST. BOX 332   	SALISBURY, MD  21801          	                              	                              	21801	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	40916.82	110714	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	30000	410	7492151	34	3	    	TAYLOR OIL	D 	0	0.00	0	0	MD	Y	10	4115	20141107	0	B	 	 	 	0	   	 	                                         
A	10	4116	TEAM SUPPLY CO.(AMTRAK ORDERS)	                              	11474 COLUMBIA PARK DR. WEST  	JACKSONVILLE, FL  32258       	                              	32258	    	00000	151708.05	102990.93	48717.12	0.00	0.00	0.00	834.90	112924	0.00	6987.75	225991.85	Y	0.00	144720.30	N	0.00	314154.44	250000	904	2625253	5	30	    	TEAM      	RR	0	296271.84	241002	0	FL	N	10	4116	20241129	20241002	R	 	N	 	0	   	 	                                         
A	10	4117	TEAM SUPPLY CO.               	                              	11474 COLUMBIA PARK DR. WEST  	JACKSONVILLE, FL 32258        	                              	32258	0000	00000	238269.01	237642.56	626.45	0.00	0.00	0.00	1252.90	112924	0.00	0.00	352858.62	Y	0.00	238269.01	N	0.00	432395.33	450000	904	2625253	5	30	    	TEAM      	RR	0	369146.94	241002	0	FL	N	10	4117	20241129	20241002	R	 	N	 	0	   	 	                                         
A	10	4118	TECH SERVICE PRODUCTS, INC.   	P.O. BOX 883                  	METAIRIE, LA  70004           	                              	                              	73128	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	128.00	51004	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	405	4061206	18	3	    	TECH SERV 	CD	0	0.00	0	0	OK	N	10	4118	20040510	0	B	 	 	 	0	   	 	                                         
A	10	4120	TECHINT                       	420 FIFTH AVENUE, 18TH FLOOR  	NEW YORK, NY 10018            	                              	                              	10018	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	30129.56	111698	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	212	7682300	26	14	    	TECHINT   	CD	0	0.00	0	0	NY	N	10	4120	19981116	0	I	 	 	 	0	   	 	                                         
A	10	4125	TECHNOLOGY INC.               	120 WILSON ROAD               	BENTLEYVILLE  PA  15314       	                              	                              	15314	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	1038.36	61812	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	10000	724	2394001	9	3	    	TECHNOLOGY	  	0	0.00	0	0	PA	N	10	4125	20120618	0	I	 	 	 	0	   	 	                                         
A	10	4130	TEMPLE ENGINEERING, INC.      	920 PAW PAW LANE              	LIBERTY, MO  64068            	                              	                              	64068	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	7432.65	11718	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	30000	816	4153323	5	3	    	TEMPLE ENG	CD	0	0.00	0	0	MO	N	10	4130	20180117	0	I	 	 	 	0	   	 	                                         
A	10	4131	TENARIS GLOBAL SERVICES       	NIGERIA, LTD.                 	ONNE OIL & GAS FREE ZONE      	ONNE PORT  NIGERIA            	                              	     	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	-6462.72	22924	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	0	0	47	9	    	TENARIS   	CD	0	0.00	0	0	XX	N	10	4131	20240229	0	I	 	 	Y	0	   	 	                                         
